"id","item","resp","cov_ideology","cov_party_id","cov_age_band","cov_gender"
754,IMM_3,4,4,1,60-69,Female
772,IMM_5,2,4,3,40-49,Female
772,IMM_4,1,4,3,40-49,Female
772,IMM_10,3,4,3,40-49,Female
772,IMM_2,3,4,3,40-49,Female
772,IMM_1,2,4,3,40-49,Female
772,IMM_3,1,4,3,40-49,Female
772,IMM_9,2,4,3,40-49,Female
772,IMM_8,3,4,3,40-49,Female
772,IMM_7,2,4,3,40-49,Female
772,IMM_6,4,4,3,40-49,Female
774,IMM_8,2,4,5,30-39,Female
774,IMM_5,2,4,5,30-39,Female
774,IMM_7,2,4,5,30-39,Female
774,IMM_10,1,4,5,30-39,Female
774,IMM_9,2,4,5,30-39,Female
774,IMM_4,4,4,5,30-39,Female
774,IMM_3,3,4,5,30-39,Female
774,IMM_1,3,4,5,30-39,Female
774,IMM_2,2,4,5,30-39,Female
774,IMM_6,2,4,5,30-39,Female
781,IMM_7,2,4,7,30-39,Female
781,IMM_9,1,4,7,30-39,Female
781,IMM_10,2,4,7,30-39,Female
781,IMM_3,0,4,7,30-39,Female
781,IMM_1,3,4,7,30-39,Female
781,IMM_2,3,4,7,30-39,Female
781,IMM_5,2,4,7,30-39,Female
781,IMM_8,1,4,7,30-39,Female
781,IMM_6,2,4,7,30-39,Female
781,IMM_4,1,4,7,30-39,Female
784,IMM_3,0,4,2,70-79,Male
784,IMM_5,2,4,2,70-79,Male
784,IMM_8,3,4,2,70-79,Male
784,IMM_9,1,4,2,70-79,Male
784,IMM_4,2,4,2,70-79,Male
784,IMM_7,2,4,2,70-79,Male
784,IMM_6,1,4,2,70-79,Male
784,IMM_1,2,4,2,70-79,Male
784,IMM_10,3,4,2,70-79,Male
784,IMM_2,2,4,2,70-79,Male
788,IMM_9,1,4,5,40-49,Female
788,IMM_4,0,4,5,40-49,Female
788,IMM_8,2,4,5,40-49,Female
788,IMM_3,0,4,5,40-49,Female
788,IMM_6,3,4,5,40-49,Female
788,IMM_7,2,4,5,40-49,Female
788,IMM_2,0,4,5,40-49,Female
788,IMM_10,0,4,5,40-49,Female
788,IMM_1,4,4,5,40-49,Female
788,IMM_5,3,4,5,40-49,Female
794,IMM_8,0,4,2,70-79,Female
794,IMM_4,0,4,2,70-79,Female
794,IMM_3,2,4,2,70-79,Female
794,IMM_10,0,4,2,70-79,Female
794,IMM_9,0,4,2,70-79,Female
794,IMM_2,0,4,2,70-79,Female
794,IMM_1,4,4,2,70-79,Female
794,IMM_6,2,4,2,70-79,Female
794,IMM_7,4,4,2,70-79,Female
794,IMM_5,3,4,2,70-79,Female
800,IMM_8,1,4,1,60-69,Male
800,IMM_2,2,4,1,60-69,Male
800,IMM_6,2,4,1,60-69,Male
800,IMM_9,1,4,1,60-69,Male
800,IMM_5,1,4,1,60-69,Male
800,IMM_3,3,4,1,60-69,Male
800,IMM_4,0,4,1,60-69,Male
800,IMM_10,3,4,1,60-69,Male
800,IMM_7,1,4,1,60-69,Male
800,IMM_1,3,4,1,60-69,Male
810,IMM_10,4,4,1,60-69,Female
810,IMM_5,0,4,1,60-69,Female
810,IMM_4,2,4,1,60-69,Female
810,IMM_8,3,4,1,60-69,Female
810,IMM_3,4,4,1,60-69,Female
810,IMM_1,0,4,1,60-69,Female
810,IMM_2,3,4,1,60-69,Female
810,IMM_6,3,4,1,60-69,Female
810,IMM_7,0,4,1,60-69,Female
810,IMM_9,2,4,1,60-69,Female
811,IMM_9,2,4,1,18-29,Male
811,IMM_10,3,4,1,18-29,Male
811,IMM_1,0,4,1,18-29,Male
811,IMM_5,4,4,1,18-29,Male
811,IMM_6,4,4,1,18-29,Male
811,IMM_2,3,4,1,18-29,Male
811,IMM_7,2,4,1,18-29,Male
811,IMM_8,4,4,1,18-29,Male
811,IMM_4,3,4,1,18-29,Male
811,IMM_3,2,4,1,18-29,Male
815,IMM_5,2,4,5,60-69,Female
815,IMM_10,2,4,5,60-69,Female
815,IMM_4,0,4,5,60-69,Female
815,IMM_8,0,4,5,60-69,Female
815,IMM_7,3,4,5,60-69,Female
815,IMM_6,0,4,5,60-69,Female
815,IMM_9,2,4,5,60-69,Female
815,IMM_3,4,4,5,60-69,Female
815,IMM_2,4,4,5,60-69,Female
815,IMM_1,4,4,5,60-69,Female
816,IMM_2,3,4,1,60-69,Female
816,IMM_5,1,4,1,60-69,Female
816,IMM_10,2,4,1,60-69,Female
816,IMM_1,1,4,1,60-69,Female
816,IMM_6,3,4,1,60-69,Female
816,IMM_9,3,4,1,60-69,Female
816,IMM_8,2,4,1,60-69,Female
816,IMM_7,1,4,1,60-69,Female
816,IMM_4,0,4,1,60-69,Female
816,IMM_3,4,4,1,60-69,Female
820,IMM_9,2,4,3,18-29,Female
820,IMM_3,0,4,3,18-29,Female
820,IMM_4,1,4,3,18-29,Female
820,IMM_5,2,4,3,18-29,Female
820,IMM_1,2,4,3,18-29,Female
820,IMM_6,1,4,3,18-29,Female
820,IMM_8,4,4,3,18-29,Female
820,IMM_2,2,4,3,18-29,Female
820,IMM_7,3,4,3,18-29,Female
820,IMM_10,2,4,3,18-29,Female
822,IMM_6,3,4,3,70-79,Female
822,IMM_2,1,4,3,70-79,Female
822,IMM_8,4,4,3,70-79,Female
822,IMM_5,0,4,3,70-79,Female
822,IMM_3,0,4,3,70-79,Female
822,IMM_10,1,4,3,70-79,Female
822,IMM_4,1,4,3,70-79,Female
822,IMM_1,2,4,3,70-79,Female
822,IMM_9,2,4,3,70-79,Female
822,IMM_7,2,4,3,70-79,Female
826,IMM_2,3,4,7,50-59,Male
826,IMM_6,1,4,7,50-59,Male
826,IMM_1,2,4,7,50-59,Male
826,IMM_3,2,4,7,50-59,Male
826,IMM_10,1,4,7,50-59,Male
826,IMM_7,3,4,7,50-59,Male
826,IMM_5,3,4,7,50-59,Male
826,IMM_8,3,4,7,50-59,Male
826,IMM_4,3,4,7,50-59,Male
826,IMM_9,2,4,7,50-59,Male
831,IMM_2,3,4,1,70-79,Male
831,IMM_1,1,4,1,70-79,Male
831,IMM_10,4,4,1,70-79,Male
831,IMM_8,3,4,1,70-79,Male
831,IMM_3,4,4,1,70-79,Male
831,IMM_7,2,4,1,70-79,Male
831,IMM_4,1,4,1,70-79,Male
831,IMM_5,0,4,1,70-79,Male
831,IMM_6,3,4,1,70-79,Male
831,IMM_9,4,4,1,70-79,Male
833,IMM_10,3,4,3,18-29,Female
833,IMM_6,1,4,3,18-29,Female
833,IMM_1,1,4,3,18-29,Female
833,IMM_9,4,4,3,18-29,Female
833,IMM_4,2,4,3,18-29,Female
833,IMM_7,2,4,3,18-29,Female
833,IMM_8,3,4,3,18-29,Female
833,IMM_5,4,4,3,18-29,Female
833,IMM_3,4,4,3,18-29,Female
833,IMM_2,4,4,3,18-29,Female
835,IMM_9,3,4,2,30-39,Female
835,IMM_6,1,4,2,30-39,Female
835,IMM_2,2,4,2,30-39,Female
835,IMM_8,3,4,2,30-39,Female
835,IMM_1,1,4,2,30-39,Female
835,IMM_10,4,4,2,30-39,Female
835,IMM_4,1,4,2,30-39,Female
835,IMM_5,1,4,2,30-39,Female
835,IMM_7,1,4,2,30-39,Female
835,IMM_3,4,4,2,30-39,Female
837,IMM_4,4,4,3,40-49,Female
837,IMM_1,4,4,3,40-49,Female
837,IMM_9,1,4,3,40-49,Female
837,IMM_6,1,4,3,40-49,Female
837,IMM_2,3,4,3,40-49,Female
837,IMM_7,4,4,3,40-49,Female
837,IMM_10,2,4,3,40-49,Female
837,IMM_5,4,4,3,40-49,Female
837,IMM_3,4,4,3,40-49,Female
837,IMM_8,1,4,3,40-49,Female
839,IMM_9,2,4,1,40-49,Female
839,IMM_8,4,4,1,40-49,Female
839,IMM_4,1,4,1,40-49,Female
839,IMM_10,4,4,1,40-49,Female
839,IMM_2,2,4,1,40-49,Female
839,IMM_1,4,4,1,40-49,Female
839,IMM_6,2,4,1,40-49,Female
839,IMM_3,4,4,1,40-49,Female
839,IMM_7,0,4,1,40-49,Female
844,IMM_2,3,4,3,70-79,Female
844,IMM_8,3,4,3,70-79,Female
844,IMM_7,0,4,3,70-79,Female
844,IMM_1,0,4,3,70-79,Female
844,IMM_6,3,4,3,70-79,Female
844,IMM_10,3,4,3,70-79,Female
844,IMM_9,4,4,3,70-79,Female
844,IMM_4,1,4,3,70-79,Female
844,IMM_5,0,4,3,70-79,Female
844,IMM_3,4,4,3,70-79,Female
848,IMM_5,2,4,3,30-39,Female
848,IMM_4,1,4,3,30-39,Female
848,IMM_3,3,4,3,30-39,Female
848,IMM_7,1,4,3,30-39,Female
848,IMM_10,1,4,3,30-39,Female
848,IMM_8,3,4,3,30-39,Female
848,IMM_2,3,4,3,30-39,Female
848,IMM_1,2,4,3,30-39,Female
848,IMM_6,3,4,3,30-39,Female
848,IMM_9,1,4,3,30-39,Female
851,IMM_10,2,4,5,60-69,Female
851,IMM_5,2,4,5,60-69,Female
851,IMM_2,2,4,5,60-69,Female
851,IMM_3,2,4,5,60-69,Female
851,IMM_4,2,4,5,60-69,Female
851,IMM_1,3,4,5,60-69,Female
851,IMM_7,1,4,5,60-69,Female
851,IMM_8,3,4,5,60-69,Female
851,IMM_9,2,4,5,60-69,Female
851,IMM_6,2,4,5,60-69,Female
852,IMM_6,0,4,7,70-79,Female
852,IMM_10,0,4,7,70-79,Female
852,IMM_1,4,4,7,70-79,Female
852,IMM_5,0,4,7,70-79,Female
852,IMM_2,0,4,7,70-79,Female
852,IMM_3,0,4,7,70-79,Female
852,IMM_4,0,4,7,70-79,Female
852,IMM_8,4,4,7,70-79,Female
852,IMM_7,4,4,7,70-79,Female
852,IMM_9,0,4,7,70-79,Female
853,IMM_9,1,4,2,60-69,Female
853,IMM_4,1,4,2,60-69,Female
853,IMM_7,2,4,2,60-69,Female
853,IMM_2,3,4,2,60-69,Female
853,IMM_1,2,4,2,60-69,Female
853,IMM_10,2,4,2,60-69,Female
853,IMM_6,3,4,2,60-69,Female
853,IMM_5,1,4,2,60-69,Female
853,IMM_3,3,4,2,60-69,Female
853,IMM_8,4,4,2,60-69,Female
860,IMM_4,1,4,3,50-59,Male
860,IMM_6,4,4,3,50-59,Male
860,IMM_3,4,4,3,50-59,Male
860,IMM_2,3,4,3,50-59,Male
860,IMM_7,0,4,3,50-59,Male
860,IMM_8,0,4,3,50-59,Male
860,IMM_10,4,4,3,50-59,Male
860,IMM_1,0,4,3,50-59,Male
860,IMM_9,4,4,3,50-59,Male
860,IMM_5,0,4,3,50-59,Male
863,IMM_5,2,4,5,40-49,Female
863,IMM_8,1,4,5,40-49,Female
863,IMM_4,2,4,5,40-49,Female
863,IMM_6,0,4,5,40-49,Female
863,IMM_1,4,4,5,40-49,Female
863,IMM_9,1,4,5,40-49,Female
863,IMM_2,1,4,5,40-49,Female
863,IMM_10,2,4,5,40-49,Female
863,IMM_3,0,4,5,40-49,Female
863,IMM_7,2,4,5,40-49,Female
865,IMM_3,3,4,2,40-49,Female
865,IMM_2,1,4,2,40-49,Female
865,IMM_7,0,4,2,40-49,Female
865,IMM_9,4,4,2,40-49,Female
865,IMM_1,0,4,2,40-49,Female
865,IMM_6,4,4,2,40-49,Female
865,IMM_8,4,4,2,40-49,Female
865,IMM_5,0,4,2,40-49,Female
865,IMM_10,3,4,2,40-49,Female
865,IMM_4,1,4,2,40-49,Female
871,IMM_6,3,4,5,50-59,Female
871,IMM_7,3,4,5,50-59,Female
871,IMM_2,2,4,5,50-59,Female
871,IMM_4,2,4,5,50-59,Female
871,IMM_9,2,4,5,50-59,Female
871,IMM_8,1,4,5,50-59,Female
871,IMM_5,1,4,5,50-59,Female
871,IMM_10,2,4,5,50-59,Female
871,IMM_3,1,4,5,50-59,Female
871,IMM_1,1,4,5,50-59,Female
873,IMM_8,2,4,4,50-59,Female
873,IMM_6,2,4,4,50-59,Female
873,IMM_7,0,4,4,50-59,Female
873,IMM_4,2,4,4,50-59,Female
873,IMM_9,2,4,4,50-59,Female
873,IMM_3,4,4,4,50-59,Female
873,IMM_2,2,4,4,50-59,Female
873,IMM_10,2,4,4,50-59,Female
873,IMM_1,1,4,4,50-59,Female
873,IMM_5,2,4,4,50-59,Female
874,IMM_4,2,4,5,70-79,Male
874,IMM_1,1,4,5,70-79,Male
874,IMM_3,3,4,5,70-79,Male
874,IMM_2,3,4,5,70-79,Male
874,IMM_7,1,4,5,70-79,Male
874,IMM_10,1,4,5,70-79,Male
874,IMM_9,3,4,5,70-79,Male
874,IMM_8,3,4,5,70-79,Male
874,IMM_6,1,4,5,70-79,Male
874,IMM_5,3,4,5,70-79,Male
878,IMM_5,2,4,3,18-29,Female
878,IMM_1,1,4,3,18-29,Female
878,IMM_3,3,4,3,18-29,Female
878,IMM_9,2,4,3,18-29,Female
878,IMM_2,3,4,3,18-29,Female
878,IMM_4,2,4,3,18-29,Female
878,IMM_8,1,4,3,18-29,Female
878,IMM_7,0,4,3,18-29,Female
878,IMM_10,3,4,3,18-29,Female
878,IMM_6,2,4,3,18-29,Female
879,IMM_8,3,4,2,18-29,Female
879,IMM_1,0,4,2,18-29,Female
879,IMM_10,3,4,2,18-29,Female
879,IMM_4,3,4,2,18-29,Female
879,IMM_5,0,4,2,18-29,Female
879,IMM_3,2,4,2,18-29,Female
879,IMM_9,3,4,2,18-29,Female
879,IMM_7,1,4,2,18-29,Female
879,IMM_6,3,4,2,18-29,Female
879,IMM_2,4,4,2,18-29,Female
884,IMM_9,2,4,6,40-49,Female
884,IMM_1,3,4,6,40-49,Female
884,IMM_10,1,4,6,40-49,Female
884,IMM_5,2,4,6,40-49,Female
884,IMM_2,3,4,6,40-49,Female
884,IMM_3,1,4,6,40-49,Female
884,IMM_4,1,4,6,40-49,Female
884,IMM_8,3,4,6,40-49,Female
884,IMM_6,1,4,6,40-49,Female
884,IMM_7,2,4,6,40-49,Female
886,IMM_8,0,4,2,50-59,Female
886,IMM_6,4,4,2,50-59,Female
886,IMM_1,4,4,2,50-59,Female
886,IMM_9,0,4,2,50-59,Female
886,IMM_3,4,4,2,50-59,Female
886,IMM_5,4,4,2,50-59,Female
886,IMM_7,3,4,2,50-59,Female
886,IMM_4,1,4,2,50-59,Female
886,IMM_10,0,4,2,50-59,Female
886,IMM_2,0,4,2,50-59,Female
891,IMM_10,0,4,7,60-69,Female
891,IMM_5,3,4,7,60-69,Female
891,IMM_4,0,4,7,60-69,Female
891,IMM_9,2,4,7,60-69,Female
891,IMM_7,4,4,7,60-69,Female
891,IMM_8,1,4,7,60-69,Female
891,IMM_3,0,4,7,60-69,Female
891,IMM_2,4,4,7,60-69,Female
891,IMM_1,4,4,7,60-69,Female
891,IMM_6,0,4,7,60-69,Female
895,IMM_9,3,4,2,40-49,Female
895,IMM_5,0,4,2,40-49,Female
895,IMM_1,2,4,2,40-49,Female
895,IMM_7,3,4,2,40-49,Female
895,IMM_3,4,4,2,40-49,Female
895,IMM_10,4,4,2,40-49,Female
895,IMM_6,4,4,2,40-49,Female
895,IMM_8,4,4,2,40-49,Female
895,IMM_4,0,4,2,40-49,Female
895,IMM_2,4,4,2,40-49,Female
896,IMM_5,3,4,3,40-49,Female
896,IMM_10,0,4,3,40-49,Female
896,IMM_1,3,4,3,40-49,Female
896,IMM_2,4,4,3,40-49,Female
896,IMM_3,1,4,3,40-49,Female
896,IMM_7,1,4,3,40-49,Female
896,IMM_6,1,4,3,40-49,Female
896,IMM_4,3,4,3,40-49,Female
896,IMM_8,1,4,3,40-49,Female
896,IMM_9,1,4,3,40-49,Female
897,IMM_1,2,4,2,50-59,Female
897,IMM_2,2,4,2,50-59,Female
897,IMM_10,0,4,2,50-59,Female
897,IMM_8,1,4,2,50-59,Female
897,IMM_5,0,4,2,50-59,Female
897,IMM_9,2,4,2,50-59,Female
897,IMM_6,4,4,2,50-59,Female
897,IMM_7,2,4,2,50-59,Female
897,IMM_3,3,4,2,50-59,Female
897,IMM_4,1,4,2,50-59,Female
899,IMM_1,2,4,1,50-59,Female
899,IMM_7,0,4,1,50-59,Female
899,IMM_10,2,4,1,50-59,Female
899,IMM_4,4,4,1,50-59,Female
899,IMM_6,2,4,1,50-59,Female
899,IMM_9,2,4,1,50-59,Female
899,IMM_2,3,4,1,50-59,Female
899,IMM_5,0,4,1,50-59,Female
899,IMM_3,4,4,1,50-59,Female
899,IMM_8,3,4,1,50-59,Female
900,IMM_2,3,4,3,60-69,Female
900,IMM_8,3,4,3,60-69,Female
900,IMM_7,2,4,3,60-69,Female
900,IMM_9,2,4,3,60-69,Female
900,IMM_3,0,4,3,60-69,Female
900,IMM_5,3,4,3,60-69,Female
900,IMM_10,1,4,3,60-69,Female
900,IMM_4,3,4,3,60-69,Female
900,IMM_6,1,4,3,60-69,Female
900,IMM_1,2,4,3,60-69,Female
906,IMM_1,2,4,2,50-59,Female
906,IMM_3,4,4,2,50-59,Female
906,IMM_6,3,4,2,50-59,Female
906,IMM_10,2,4,2,50-59,Female
906,IMM_8,3,4,2,50-59,Female
906,IMM_4,1,4,2,50-59,Female
906,IMM_7,1,4,2,50-59,Female
906,IMM_5,1,4,2,50-59,Female
906,IMM_2,2,4,2,50-59,Female
906,IMM_9,2,4,2,50-59,Female
919,IMM_1,1,4,2,50-59,Female
919,IMM_5,0,4,2,50-59,Female
919,IMM_9,2,4,2,50-59,Female
919,IMM_8,4,4,2,50-59,Female
919,IMM_4,0,4,2,50-59,Female
919,IMM_7,2,4,2,50-59,Female
919,IMM_10,3,4,2,50-59,Female
919,IMM_2,2,4,2,50-59,Female
919,IMM_3,3,4,2,50-59,Female
919,IMM_6,1,4,2,50-59,Female
922,IMM_10,1,4,6,40-49,Female
922,IMM_6,1,4,6,40-49,Female
922,IMM_9,3,4,6,40-49,Female
922,IMM_3,2,4,6,40-49,Female
922,IMM_2,3,4,6,40-49,Female
922,IMM_5,3,4,6,40-49,Female
922,IMM_8,3,4,6,40-49,Female
922,IMM_4,3,4,6,40-49,Female
922,IMM_7,1,4,6,40-49,Female
922,IMM_1,1,4,6,40-49,Female
925,IMM_3,3,4,3,60-69,Male
925,IMM_6,2,4,3,60-69,Male
925,IMM_9,1,4,3,60-69,Male
925,IMM_10,4,4,3,60-69,Male
925,IMM_8,2,4,3,60-69,Male
925,IMM_4,2,4,3,60-69,Male
925,IMM_5,0,4,3,60-69,Male
925,IMM_1,1,4,3,60-69,Male
925,IMM_7,3,4,3,60-69,Male
925,IMM_2,2,4,3,60-69,Male
926,IMM_3,1,4,6,40-49,Female
926,IMM_10,4,4,6,40-49,Female
926,IMM_5,1,4,6,40-49,Female
926,IMM_6,3,4,6,40-49,Female
926,IMM_4,1,4,6,40-49,Female
926,IMM_1,2,4,6,40-49,Female
926,IMM_7,1,4,6,40-49,Female
926,IMM_2,3,4,6,40-49,Female
926,IMM_9,3,4,6,40-49,Female
926,IMM_8,3,4,6,40-49,Female
928,IMM_2,0,4,2,40-49,Female
928,IMM_10,0,4,2,40-49,Female
928,IMM_5,3,4,2,40-49,Female
928,IMM_8,0,4,2,40-49,Female
928,IMM_1,4,4,2,40-49,Female
928,IMM_3,0,4,2,40-49,Female
928,IMM_6,0,4,2,40-49,Female
928,IMM_7,4,4,2,40-49,Female
928,IMM_4,0,4,2,40-49,Female
928,IMM_9,1,4,2,40-49,Female
931,IMM_7,0,4,6,50-59,Female
931,IMM_10,3,4,6,50-59,Female
931,IMM_8,3,4,6,50-59,Female
931,IMM_9,2,4,6,50-59,Female
931,IMM_6,3,4,6,50-59,Female
931,IMM_1,1,4,6,50-59,Female
931,IMM_2,3,4,6,50-59,Female
931,IMM_5,0,4,6,50-59,Female
931,IMM_4,1,4,6,50-59,Female
931,IMM_3,2,4,6,50-59,Female
933,IMM_10,3,4,7,60-69,Female
933,IMM_1,2,4,7,60-69,Female
933,IMM_3,1,4,7,60-69,Female
933,IMM_2,1,4,7,60-69,Female
933,IMM_9,1,4,7,60-69,Female
933,IMM_4,1,4,7,60-69,Female
933,IMM_8,1,4,7,60-69,Female
933,IMM_6,1,4,7,60-69,Female
933,IMM_5,1,4,7,60-69,Female
933,IMM_7,3,4,7,60-69,Female
934,IMM_5,0,4,2,60-69,Female
934,IMM_1,2,4,2,60-69,Female
934,IMM_10,2,4,2,60-69,Female
934,IMM_9,0,4,2,60-69,Female
934,IMM_4,1,4,2,60-69,Female
934,IMM_2,2,4,2,60-69,Female
934,IMM_3,4,4,2,60-69,Female
934,IMM_6,2,4,2,60-69,Female
934,IMM_8,4,4,2,60-69,Female
934,IMM_7,0,4,2,60-69,Female
937,IMM_3,4,4,1,60-69,Female
937,IMM_5,0,4,1,60-69,Female
937,IMM_4,0,4,1,60-69,Female
937,IMM_6,3,4,1,60-69,Female
937,IMM_1,0,4,1,60-69,Female
937,IMM_10,4,4,1,60-69,Female
937,IMM_9,4,4,1,60-69,Female
937,IMM_8,4,4,1,60-69,Female
937,IMM_7,0,4,1,60-69,Female
937,IMM_2,3,4,1,60-69,Female
938,IMM_9,4,4,5,60-69,Male
938,IMM_4,2,4,5,60-69,Male
938,IMM_10,3,4,5,60-69,Male
938,IMM_5,0,4,5,60-69,Male
938,IMM_2,3,4,5,60-69,Male
938,IMM_8,3,4,5,60-69,Male
938,IMM_1,0,4,5,60-69,Male
938,IMM_7,0,4,5,60-69,Male
938,IMM_3,4,4,5,60-69,Male
938,IMM_6,3,4,5,60-69,Male
947,IMM_9,2,4,3,70-79,Male
947,IMM_10,3,4,3,70-79,Male
947,IMM_8,3,4,3,70-79,Male
947,IMM_2,3,4,3,70-79,Male
947,IMM_4,3,4,3,70-79,Male
947,IMM_3,2,4,3,70-79,Male
947,IMM_1,2,4,3,70-79,Male
947,IMM_5,3,4,3,70-79,Male
947,IMM_7,0,4,3,70-79,Male
947,IMM_6,2,4,3,70-79,Male
949,IMM_4,3,4,5,40-49,Female
949,IMM_2,2,4,5,40-49,Female
949,IMM_9,2,4,5,40-49,Female
949,IMM_7,0,4,5,40-49,Female
949,IMM_6,1,4,5,40-49,Female
949,IMM_10,1,4,5,40-49,Female
949,IMM_5,2,4,5,40-49,Female
949,IMM_8,2,4,5,40-49,Female
949,IMM_1,3,4,5,40-49,Female
949,IMM_3,0,4,5,40-49,Female
955,IMM_8,3,4,3,70-79,Male
955,IMM_10,3,4,3,70-79,Male
955,IMM_6,2,4,3,70-79,Male
955,IMM_9,3,4,3,70-79,Male
955,IMM_2,2,4,3,70-79,Male
955,IMM_7,1,4,3,70-79,Male
955,IMM_1,1,4,3,70-79,Male
955,IMM_5,0,4,3,70-79,Male
955,IMM_4,3,4,3,70-79,Male
955,IMM_3,4,4,3,70-79,Male
956,IMM_3,4,4,6,40-49,Female
956,IMM_6,3,4,6,40-49,Female
956,IMM_8,3,4,6,40-49,Female
956,IMM_5,1,4,6,40-49,Female
956,IMM_7,0,4,6,40-49,Female
956,IMM_4,2,4,6,40-49,Female
956,IMM_1,1,4,6,40-49,Female
956,IMM_9,1,4,6,40-49,Female
956,IMM_2,2,4,6,40-49,Female
956,IMM_10,1,4,6,40-49,Female
961,IMM_5,4,4,7,18-29,Female
961,IMM_4,4,4,7,18-29,Female
961,IMM_2,3,4,7,18-29,Female
961,IMM_9,1,4,7,18-29,Female
961,IMM_8,2,4,7,18-29,Female
961,IMM_10,3,4,7,18-29,Female
961,IMM_6,2,4,7,18-29,Female
961,IMM_3,4,4,7,18-29,Female
961,IMM_1,3,4,7,18-29,Female
961,IMM_7,2,4,7,18-29,Female
970,IMM_2,4,4,2,30-39,Female
970,IMM_4,2,4,2,30-39,Female
970,IMM_8,4,4,2,30-39,Female
970,IMM_10,4,4,2,30-39,Female
970,IMM_5,3,4,2,30-39,Female
970,IMM_1,1,4,2,30-39,Female
970,IMM_3,4,4,2,30-39,Female
970,IMM_9,4,4,2,30-39,Female
970,IMM_6,3,4,2,30-39,Female
970,IMM_7,1,4,2,30-39,Female
974,IMM_1,1,4,3,70-79,Female
974,IMM_2,2,4,3,70-79,Female
974,IMM_5,1,4,3,70-79,Female
974,IMM_9,2,4,3,70-79,Female
974,IMM_4,0,4,3,70-79,Female
974,IMM_3,4,4,3,70-79,Female
974,IMM_6,3,4,3,70-79,Female
974,IMM_10,1,4,3,70-79,Female
974,IMM_8,2,4,3,70-79,Female
974,IMM_7,1,4,3,70-79,Female
978,IMM_3,2,4,3,30-39,Female
978,IMM_2,2,4,3,30-39,Female
978,IMM_5,3,4,3,30-39,Female
978,IMM_6,2,4,3,30-39,Female
978,IMM_7,2,4,3,30-39,Female
978,IMM_10,2,4,3,30-39,Female
978,IMM_8,1,4,3,30-39,Female
978,IMM_9,1,4,3,30-39,Female
978,IMM_1,3,4,3,30-39,Female
978,IMM_4,2,4,3,30-39,Female
981,IMM_5,1,4,6,40-49,Female
981,IMM_2,4,4,6,40-49,Female
981,IMM_10,2,4,6,40-49,Female
981,IMM_8,0,4,6,40-49,Female
981,IMM_7,1,4,6,40-49,Female
981,IMM_4,2,4,6,40-49,Female
981,IMM_6,2,4,6,40-49,Female
981,IMM_3,4,4,6,40-49,Female
981,IMM_9,2,4,6,40-49,Female
981,IMM_1,3,4,6,40-49,Female
986,IMM_6,4,4,1,70-79,Female
986,IMM_1,0,4,1,70-79,Female
986,IMM_7,1,4,1,70-79,Female
986,IMM_2,3,4,1,70-79,Female
986,IMM_10,4,4,1,70-79,Female
986,IMM_8,3,4,1,70-79,Female
986,IMM_5,0,4,1,70-79,Female
986,IMM_9,3,4,1,70-79,Female
986,IMM_3,4,4,1,70-79,Female
986,IMM_4,0,4,1,70-79,Female
989,IMM_10,0,4,1,60-69,Female
989,IMM_5,1,4,1,60-69,Female
989,IMM_1,0,4,1,60-69,Female
989,IMM_7,0,4,1,60-69,Female
989,IMM_8,4,4,1,60-69,Female
989,IMM_6,4,4,1,60-69,Female
989,IMM_3,4,4,1,60-69,Female
989,IMM_9,4,4,1,60-69,Female
989,IMM_2,3,4,1,60-69,Female
989,IMM_4,1,4,1,60-69,Female
991,IMM_6,3,4,3,30-39,Female
991,IMM_5,1,4,3,30-39,Female
991,IMM_4,2,4,3,30-39,Female
991,IMM_10,3,4,3,30-39,Female
991,IMM_3,2,4,3,30-39,Female
991,IMM_9,3,4,3,30-39,Female
991,IMM_8,1,4,3,30-39,Female
991,IMM_2,3,4,3,30-39,Female
991,IMM_1,1,4,3,30-39,Female
991,IMM_7,2,4,3,30-39,Female
999,IMM_8,3,4,1,60-69,Female
999,IMM_7,1,4,1,60-69,Female
999,IMM_2,3,4,1,60-69,Female
999,IMM_10,3,4,1,60-69,Female
999,IMM_1,1,4,1,60-69,Female
999,IMM_4,1,4,1,60-69,Female
999,IMM_3,4,4,1,60-69,Female
999,IMM_6,4,4,1,60-69,Female
999,IMM_5,0,4,1,60-69,Female
999,IMM_9,2,4,1,60-69,Female
1003,IMM_4,2,4,5,40-49,Female
1003,IMM_10,0,4,5,40-49,Female
1003,IMM_8,0,4,5,40-49,Female
1003,IMM_5,1,4,5,40-49,Female
1003,IMM_7,2,4,5,40-49,Female
1003,IMM_6,2,4,5,40-49,Female
1003,IMM_3,3,4,5,40-49,Female
1003,IMM_2,3,4,5,40-49,Female
1003,IMM_1,1,4,5,40-49,Female
1003,IMM_9,1,4,5,40-49,Female
1005,IMM_4,2,4,3,18-29,Female
1005,IMM_3,4,4,3,18-29,Female
1005,IMM_10,1,4,3,18-29,Female
1005,IMM_1,0,4,3,18-29,Female
1005,IMM_5,0,4,3,18-29,Female
1005,IMM_7,0,4,3,18-29,Female
1005,IMM_2,1,4,3,18-29,Female
1005,IMM_9,2,4,3,18-29,Female
1005,IMM_8,3,4,3,18-29,Female
1005,IMM_6,3,4,3,18-29,Female
1006,IMM_6,0,4,3,50-59,Female
1006,IMM_5,2,4,3,50-59,Female
1006,IMM_1,1,4,3,50-59,Female
